shipment_id,date,source_node,destination_node,path,path_length,total_distance_km,planned_transit_days,actual_transit_days,delay_days,delayed,volume,value_usd,priority_level,product_category,fragility,temp_sensitive,customs_complexity_product,num_sea_legs,num_border_crossings,path_reliability,total_customs_complexity,total_handling_complexity,path_betweenness,path_pagerank,max_node_risk,weather_severity,port_congestion,supplier_reliability,supplier_quality,supplier_infra,demand_surge,is_peak_season,is_holiday,upstream_risk,month,day_of_week,quarter,week_of_year
SHP_00077,2022-01-10,SUP_036,CUS_086,SUP_036->PRT_045->PRT_046->WH_057->CUS_086,5,4553.64,13,16,3,1,1403,71772.73,2,Machinery,0.4,0.1,0.5,1,1,0.5936,1.446,1.206,0.021215,0.011745,0.1928,0.771,0.401,0.861,0.991,0.931,0.342,0,0,0.263,1,0,1,2
SHP_00078,2024-06-23,SUP_004,CUS_094,SUP_004->PRT_040->PRT_046->WH_056->CUS_094,5,15582.27,27,27,0,0,597,1968.68,2,Textiles,0.2,0.1,0.3,1,1,0.6647,1.397,1.707,0.016267,0.010285,0.2812,0.153,0.81,0.719,0.749,0.896,0.512,0,0,0.151,6,6,2,25
SHP_00079,2022-02-06,SUP_035,CUS_083,SUP_035->PRT_046->WH_057->CUS_083,4,4195.8,8,8,0,0,2828,467581.62,3,Automotive,0.3,0.1,0.5,0,0,0.8951,0.837,0.827,0.01021,0.008303,0.1928,0.535,0.522,0.962,0.753,0.946,0.516,0,1,0.056,2,6,1,5
SHP_00080,2023-07-20,SUP_038,CUS_098,SUP_038->PRT_047->PRT_044->WH_062->CUS_098,5,2113.01,8,8,0,0,2484,118982.85,2,Textiles,0.2,0.1,0.3,1,1,0.7049,1.445,1.742,0.012995,0.018657,0.3024,0.018,0.452,0.698,0.773,0.843,0.491,0,0,0.046,7,3,3,29
SHP_00081,2022-05-11,SUP_026,CUS_090,SUP_026->PRT_054->PRT_042->PRT_043->PRT_046->WH_057->CUS_090,7,17915.25,33,40,7,1,2844,336993.54,1,Electronics,0.7,0.3,0.6,3,3,0.5497,1.922,2.427,0.016961,0.013577,0.201,0.527,0.668,0.99,0.969,0.773,0.34,0,0,0.169,5,2,2,19
SHP_00082,2023-01-09,SUP_018,CUS_127,SUP_018->PRT_040->PRT_045->PRT_046->WH_059->CUS_127,6,20694.36,39,42,3,1,143,59614.01,2,Electronics,0.7,0.3,0.6,2,2,0.6541,1.629,2.183,0.02243,0.014174,0.2419,0.36,0.401,0.87,0.727,0.933,0.316,0,0,0.137,1,0,1,2
SHP_00083,2022-08-04,SUP_021,CUS_118,SUP_021->PRT_043->PRT_045->PRT_046->WH_069->CUS_118,6,12829.79,26,32,6,1,2824,83194.23,1,Chemicals,0.5,0.6,0.8,2,3,0.6474,1.904,1.984,0.023678,0.012954,0.324,0.34,0.744,0.676,0.767,0.882,0.423,0,0,0.106,8,3,3,31
SHP_00084,2022-12-29,SUP_005,CUS_124,SUP_005->PRT_040->PRT_052->WH_063->CUS_124,5,6472.13,14,14,0,0,1564,599456.29,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.7954,1.252,1.748,0.010424,0.010603,0.2419,0.49,0.444,0.799,0.759,0.827,0.86,1,1,0.029,12,3,4,52
SHP_00085,2022-08-31,SUP_008,CUS_126,SUP_008->PRT_054->PRT_042->PRT_043->WH_070->CUS_126,6,9656.39,17,24,7,1,1771,101740.07,1,Textiles,0.2,0.1,0.3,2,2,0.6283,1.751,1.936,0.014196,0.014644,0.2108,0.99,0.437,0.789,0.763,0.697,0.282,0,0,0.204,8,2,3,35
SHP_00086,2024-06-21,SUP_010,CUS_092,SUP_010->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_092,7,18451.61,33,40,7,1,893,354553.07,1,Pharmaceuticals,0.8,0.85,0.9,3,3,0.5964,2.312,2.647,0.022413,0.015794,0.201,0.586,0.775,0.968,0.657,0.648,0.301,0,0,0.078,6,4,2,25
SHP_00087,2022-07-03,SUP_001,CUS_100,SUP_001->PRT_041->PRT_044->PRT_047->WH_060->CUS_100,6,12747.17,26,29,3,1,1176,212547.3,1,Automotive,0.3,0.1,0.5,2,2,0.6866,2.048,1.983,0.016747,0.018945,0.1773,0.163,0.47,0.823,0.757,0.874,0.478,0,0,0.174,7,6,3,26
SHP_00088,2024-04-01,SUP_025,CUS_088,SUP_025->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_088,7,18395.21,33,39,6,1,249,12591.14,2,Chemicals,0.5,0.6,0.8,3,3,0.6004,2.317,2.721,0.022413,0.015027,0.201,0.421,0.437,0.99,0.702,0.726,0.255,0,0,0.058,4,0,2,14
SHP_00089,2022-06-13,SUP_016,CUS_100,SUP_016->PRT_050->PRT_044->PRT_047->WH_061->CUS_100,6,11408.75,23,23,0,0,2856,736871.42,2,Machinery,0.4,0.1,0.5,2,2,0.7556,1.981,2.216,0.015916,0.019289,0.121,0.294,0.452,0.99,0.84,0.943,0.393,0,0,0.036,6,0,2,24
SHP_00090,2024-06-12,SUP_023,CUS_087,SUP_023->PRT_052->PRT_046->WH_057->CUS_087,5,11673.32,19,19,0,0,659,94005.6,1,Electronics,0.7,0.3,0.6,1,1,0.8383,1.171,1.479,0.009524,0.008297,0.2142,0.263,0.401,0.82,0.876,0.755,0.515,0,0,0.043,6,2,2,24
SHP_00091,2022-08-16,SUP_028,CUS_109,SUP_028->PRT_042->PRT_043->WH_070->CUS_109,5,7399.35,11,15,4,1,284,21439.54,2,Chemicals,0.5,0.6,0.8,1,1,0.7434,1.025,1.272,0.015054,0.013813,0.2824,0.687,0.437,0.718,0.799,0.789,0.393,0,0,0.042,8,1,3,33
SHP_00092,2022-12-25,SUP_028,CUS_081,SUP_028->PRT_042->PRT_043->PRT_045->PRT_046->WH_056->CUS_081,7,18426.05,35,44,9,1,2101,167234.24,3,Food,0.6,0.9,0.7,3,3,0.4798,2.183,2.815,0.025309,0.014474,0.2824,0.499,0.612,0.718,0.799,0.789,1.145,1,1,0.234,12,6,4,51
SHP_00093,2022-08-17,SUP_013,CUS_121,SUP_013->PRT_053->PRT_044->PRT_047->WH_060->CUS_121,6,8988.31,19,23,4,1,73,16047.12,1,Electronics,0.7,0.3,0.6,2,2,0.6245,2.221,2.147,0.012609,0.017259,0.1725,0.353,0.452,0.828,0.85,0.677,0.439,0,0,0.224,8,2,3,33
SHP_00094,2023-02-13,SUP_011,CUS_090,SUP_011->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_090,7,18710.59,34,34,0,0,2036,528632.35,2,Automotive,0.3,0.1,0.5,3,3,0.5638,2.131,2.59,0.022413,0.014957,0.2392,0.404,0.568,0.761,0.892,0.603,0.274,0,1,0.01,2,0,1,7
SHP_00095,2024-06-04,SUP_017,CUS_089,SUP_017->PRT_050->PRT_045->PRT_046->WH_057->CUS_089,6,14856.12,30,34,4,1,2629,816042.88,2,Machinery,0.4,0.1,0.5,2,2,0.7733,1.968,2.368,0.022025,0.013988,0.4582,0.191,0.58,0.542,0.773,0.873,0.338,0,0,0.029,6,1,2,23
SHP_00096,2022-12-26,SUP_017,CUS_090,SUP_017->PRT_050->PRT_045->PRT_046->WH_069->CUS_090,6,14714.31,29,34,5,1,917,362980.55,3,Pharmaceuticals,0.8,0.85,0.9,2,2,0.7047,2.013,2.252,0.022543,0.013814,0.4582,1.0,0.562,0.542,0.773,0.873,0.89,1,1,0.055,12,0,4,52
SHP_00097,2022-12-06,SUP_033,CUS_105,SUP_033->PRT_047->WH_060->CUS_105,4,988.86,3,3,0,0,786,221408.94,2,Electronics,0.7,0.3,0.6,0,0,0.8611,0.704,0.994,0.005085,0.011224,0.136,0.53,0.328,0.864,0.821,0.855,0.95,1,0,0.241,12,1,4,49
SHP_00098,2024-06-17,SUP_006,CUS_108,SUP_006->PRT_041->PRT_042->PRT_044->PRT_047->WH_060->CUS_108,7,16195.89,33,40,7,1,1779,177558.41,3,Food,0.6,0.9,0.7,3,3,0.5594,2.25,2.664,0.019368,0.019543,0.4944,0.208,0.47,0.506,0.882,0.813,0.468,0,0,0.112,6,0,2,25
SHP_00099,2023-08-18,SUP_010,CUS_096,SUP_010->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_096,7,19928.56,35,43,8,1,381,69323.82,1,Food,0.6,0.9,0.7,3,3,0.5487,2.199,2.868,0.022857,0.014951,0.201,1.0,0.437,0.968,0.657,0.648,0.529,0,0,0.21,8,4,3,33
SHP_00100,2022-04-22,SUP_002,CUS_089,SUP_002->PRT_040->PRT_045->PRT_046->WH_057->CUS_089,6,14452.8,30,34,4,1,665,40729.48,2,Pharmaceuticals,0.8,0.85,0.9,2,2,0.7216,1.867,1.814,0.023911,0.013249,0.2521,0.179,0.401,0.748,0.771,0.932,0.536,0,0,0.064,4,4,2,16
SHP_00101,2024-01-17,SUP_021,CUS_083,SUP_021->PRT_043->PRT_045->PRT_046->WH_057->CUS_083,6,12156.47,26,32,6,1,132,5945.54,2,Automotive,0.3,0.1,0.5,2,3,0.6691,1.744,2.077,0.02316,0.012892,0.324,0.56,0.401,0.676,0.767,0.882,0.53,0,0,0.33,1,2,1,3
SHP_00102,2023-09-13,SUP_026,CUS_108,SUP_026->PRT_054->PRT_042->PRT_049->PRT_044->WH_060->CUS_108,7,13159.11,25,30,5,1,904,236310.57,2,Machinery,0.4,0.1,0.5,3,3,0.5589,2.412,2.432,0.016626,0.018699,0.2697,0.66,0.452,0.99,0.969,0.773,0.596,0,0,0.349,9,2,3,37
SHP_00103,2023-08-14,SUP_023,CUS_095,SUP_023->PRT_052->PRT_045->PRT_046->WH_056->CUS_095,6,12305.84,26,30,4,1,313,26477.97,2,Chemicals,0.5,0.6,0.8,2,2,0.5753,1.676,2.482,0.019328,0.011334,0.2142,0.521,0.647,0.82,0.876,0.755,0.354,0,0,0.032,8,0,3,33
SHP_00104,2022-02-15,SUP_015,CUS_111,SUP_015->PRT_054->PRT_042->PRT_043->WH_063->CUS_111,6,9767.99,21,28,7,1,2027,38742.94,1,Pharmaceuticals,0.8,0.85,0.9,2,3,0.6434,1.379,1.902,0.014306,0.013979,0.2867,0.576,0.723,0.713,0.718,0.659,0.469,0,1,0.095,2,1,1,7
SHP_00105,2023-06-17,SUP_000,CUS_084,SUP_000->PRT_040->PRT_045->PRT_046->WH_057->CUS_084,6,14501.39,29,32,3,1,690,164904.9,1,Chemicals,0.5,0.6,0.8,2,2,0.7502,1.977,2.113,0.023911,0.013156,0.3134,0.114,0.401,0.687,0.832,0.754,0.426,0,0,0.256,6,5,2,24
SHP_00106,2023-03-18,SUP_022,CUS_086,SUP_022->PRT_052->PRT_045->PRT_046->WH_057->CUS_086,6,11677.45,24,28,4,1,841,15654.69,1,Machinery,0.4,0.1,0.5,2,2,0.5713,1.833,1.949,0.01881,0.011411,0.322,0.644,0.401,0.678,0.823,0.77,0.261,0,0,0.049,3,5,1,11
SHP_00107,2023-10-01,SUP_020,CUS_088,SUP_020->PRT_043->PRT_045->PRT_046->WH_057->CUS_088,6,12135.07,26,30,4,1,1975,357235.06,3,Automotive,0.3,0.1,0.5,2,3,0.6321,1.887,2.037,0.02316,0.012799,0.1928,0.363,0.889,0.99,0.984,0.837,0.691,1,0,0.04,10,6,4,39
SHP_00108,2024-01-08,SUP_007,CUS_086,SUP_007->PRT_040->PRT_045->PRT_046->WH_069->CUS_086,6,14048.14,28,34,6,1,2698,88844.56,2,Food,0.6,0.9,0.7,2,2,0.8418,1.703,2.026,0.024429,0.013075,0.2419,0.533,0.401,0.836,0.861,0.911,0.398,0,0,0.222,1,0,1,2
SHP_00109,2022-11-13,SUP_030,CUS_119,SUP_030->PRT_042->PRT_043->PRT_045->WH_067->CUS_119,6,18661.1,31,35,4,1,725,183428.39,2,Pharmaceuticals,0.8,0.85,0.9,2,2,0.5792,1.478,2.25,0.023165,0.014143,0.1817,0.119,0.612,0.825,0.682,0.718,1.096,1,0,0.02,11,6,4,45
SHP_00110,2023-02-17,SUP_019,CUS_127,SUP_019->PRT_043->PRT_045->WH_059->CUS_127,5,19325.9,33,38,5,1,1696,308782.03,2,Food,0.6,0.9,0.7,1,3,0.5843,1.435,1.711,0.020602,0.013199,0.1817,0.547,0.428,0.828,0.759,0.815,0.435,0,1,0.324,2,4,1,7
SHP_00111,2022-05-11,SUP_035,CUS_108,SUP_035->PRT_044->WH_060->CUS_108,4,9497.95,24,24,0,0,1311,279269.33,2,Chemicals,0.5,0.6,0.8,0,2,0.7798,0.465,0.772,0.01697,0.018032,0.118,0.331,0.452,0.962,0.753,0.946,0.397,0,0,0.089,5,2,2,19
SHP_00112,2023-11-12,SUP_025,CUS_112,SUP_025->PRT_041->PRT_042->PRT_043->WH_063->CUS_112,6,10204.03,19,26,7,1,2607,760306.52,2,Pharmaceuticals,0.8,0.85,0.9,2,4,0.6617,1.666,2.085,0.017584,0.014198,0.1817,0.259,0.658,0.99,0.702,0.726,0.995,1,0,0.215,11,6,4,45
SHP_00113,2023-09-23,SUP_010,CUS_083,SUP_010->PRT_054->PRT_042->PRT_043->PRT_046->WH_057->CUS_083,7,18623.18,33,41,8,1,734,74273.79,2,Food,0.6,0.9,0.7,3,3,0.6802,2.072,2.528,0.016961,0.013727,0.201,0.767,0.437,0.968,0.657,0.648,0.564,0,0,0.21,9,5,3,38
SHP_00114,2023-07-16,SUP_024,CUS_117,SUP_024->PRT_052->PRT_045->PRT_046->WH_069->CUS_117,6,12294.86,25,30,5,1,1106,98952.88,1,Electronics,0.7,0.3,0.6,2,2,0.565,2.011,2.318,0.019328,0.011648,0.2142,0.616,0.401,0.878,0.847,0.805,0.315,0,0,0.006,7,6,3,28
SHP_00115,2022-10-21,SUP_018,CUS_112,SUP_018->PRT_040->PRT_043->WH_063->CUS_112,5,2843.55,9,9,0,0,2391,495410.1,2,Chemicals,0.5,0.6,0.8,1,1,0.6478,1.106,1.473,0.015644,0.01166,0.2419,0.683,0.768,0.87,0.727,0.933,0.576,1,0,0.128,10,4,4,42
SHP_00116,2024-03-15,SUP_026,CUS_091,SUP_026->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_091,7,18890.56,35,38,3,1,534,74177.68,3,Automotive,0.3,0.1,0.5,3,3,0.4467,2.055,2.973,0.022857,0.015788,0.201,0.257,0.437,0.99,0.969,0.773,0.494,0,0,0.2,3,4,1,11
SHP_00117,2023-03-29,SUP_028,CUS_094,SUP_028->PRT_042->PRT_043->PRT_045->PRT_046->WH_056->CUS_094,7,18223.07,35,39,4,1,619,8672.95,2,Raw Materials,0.1,0.05,0.2,3,3,0.4654,2.123,2.814,0.025309,0.014338,0.2824,0.206,0.437,0.718,0.799,0.789,0.498,0,0,0.261,3,2,1,13
SHP_00118,2023-06-08,SUP_012,CUS_100,SUP_012->PRT_053->PRT_044->PRT_047->WH_060->CUS_100,6,9320.08,19,22,3,1,2605,235030.45,1,Raw Materials,0.1,0.05,0.2,2,2,0.6534,2.077,2.176,0.012609,0.016975,0.1682,0.746,0.452,0.97,0.807,0.639,0.253,0,0,0.036,6,3,2,23
SHP_00119,2023-11-06,SUP_009,CUS_121,SUP_009->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_121,7,14135.78,30,38,8,1,122,9921.81,3,Machinery,0.4,0.1,0.5,3,3,0.5652,2.591,2.5,0.015711,0.019797,0.2932,0.552,0.857,0.707,0.94,0.66,1.037,1,0,0.048,11,0,4,45
SHP_00120,2023-06-12,SUP_017,CUS_103,SUP_017->PRT_051->PRT_044->PRT_047->WH_061->CUS_103,6,11242.95,23,25,2,1,2952,230335.67,3,Automotive,0.3,0.1,0.5,2,2,0.7122,1.774,2.242,0.012594,0.017181,0.4582,0.192,0.452,0.542,0.773,0.873,0.449,0,0,0.196,6,0,2,24
SHP_00121,2024-04-18,SUP_005,CUS_096,SUP_005->PRT_040->PRT_045->WH_056->CUS_096,5,15611.11,26,26,0,0,2156,503273.65,2,Chemicals,0.5,0.6,0.8,1,1,0.8428,1.226,1.403,0.0239,0.0123,0.2419,0.344,0.302,0.799,0.759,0.827,0.386,0,0,0.159,4,3,2,16
SHP_00122,2022-08-19,SUP_019,CUS_082,SUP_019->PRT_043->PRT_045->PRT_046->WH_059->CUS_082,6,14049.96,29,29,0,0,243,24845.86,2,Chemicals,0.5,0.6,0.8,2,4,0.5627,1.97,2.431,0.02168,0.012973,0.1928,0.237,0.401,0.828,0.759,0.815,0.338,0,0,0.194,8,4,3,33
SHP_00123,2022-01-26,SUP_008,CUS_101,SUP_008->PRT_054->PRT_042->PRT_044->PRT_047->WH_060->CUS_101,7,14837.01,30,35,5,1,349,117964.69,2,Electronics,0.7,0.3,0.6,3,3,0.5594,2.658,2.375,0.016559,0.019797,0.2108,0.196,0.452,0.789,0.763,0.697,0.423,0,0,0.327,1,2,1,4
SHP_00124,2023-05-02,SUP_015,CUS_082,SUP_015->PRT_054->PRT_042->PRT_043->PRT_045->WH_056->CUS_082,7,21330.41,40,44,4,1,2897,401583.12,2,Machinery,0.4,0.1,0.5,3,4,0.4719,2.095,2.72,0.022857,0.015176,0.2867,0.125,0.437,0.713,0.718,0.659,0.299,0,0,0.34,5,1,2,18
SHP_00125,2023-03-01,SUP_027,CUS_117,SUP_027->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_117,7,19327.84,34,39,5,1,1873,31063.25,1,Chemicals,0.5,0.6,0.8,3,3,0.4723,2.575,2.989,0.022857,0.01516,0.201,0.138,0.437,0.821,0.893,0.602,0.529,0,0,0.269,3,2,1,9
SHP_00126,2023-05-22,SUP_023,CUS_091,SUP_023->PRT_052->PRT_045->PRT_046->WH_069->CUS_091,6,11553.17,23,29,6,1,2672,410493.43,1,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6472,1.83,2.132,0.019328,0.012381,0.2142,0.257,0.722,0.82,0.876,0.755,0.309,0,0,0.058,5,0,2,21
SHP_00127,2022-06-01,SUP_014,CUS_129,SUP_014->PRT_054->PRT_042->PRT_043->PRT_045->WH_074->CUS_129,7,20383.3,38,47,9,1,239,29776.4,1,Electronics,0.7,0.3,0.6,3,5,0.5454,2.277,2.616,0.020827,0.015658,0.201,0.804,0.669,0.841,0.678,0.573,0.539,0,0,0.262,6,2,2,22
SHP_00128,2024-03-08,SUP_006,CUS_085,SUP_006->PRT_041->PRT_045->PRT_046->WH_069->CUS_085,6,15409.18,31,39,8,1,2213,819722.35,1,Pharmaceuticals,0.8,0.85,0.9,2,2,0.5915,1.719,2.051,0.023126,0.01338,0.4944,0.787,0.47,0.506,0.882,0.813,0.441,0,0,0.126,3,4,1,10
SHP_00129,2022-06-30,SUP_012,CUS_117,SUP_012->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_117,7,21277.82,38,44,6,1,1158,37011.39,2,Raw Materials,0.1,0.05,0.2,3,5,0.443,2.544,3.065,0.022857,0.01516,0.201,0.618,0.437,0.97,0.807,0.639,0.288,0,0,0.118,6,3,2,26
SHP_00130,2023-07-25,SUP_002,CUS_124,SUP_002->PRT_040->PRT_042->PRT_043->WH_063->CUS_124,6,14184.49,24,30,6,1,688,145397.41,3,Chemicals,0.5,0.6,0.8,2,2,0.5306,1.79,2.085,0.018886,0.014229,0.2521,0.349,0.752,0.748,0.771,0.932,0.367,0,0,0.248,7,1,3,30
SHP_00131,2023-04-13,SUP_006,CUS_127,SUP_006->PRT_041->PRT_045->WH_059->CUS_127,5,22918.45,39,45,6,1,2481,33753.63,1,Textiles,0.2,0.1,0.3,1,1,0.5748,1.002,1.579,0.019939,0.014101,0.4944,0.623,0.47,0.506,0.882,0.813,0.335,0,0,0.121,4,3,2,15
SHP_00132,2023-11-15,SUP_028,CUS_093,SUP_028->PRT_042->PRT_043->PRT_045->PRT_046->WH_056->CUS_093,7,18447.25,35,43,8,1,2188,229297.1,2,Automotive,0.3,0.1,0.5,3,3,0.488,2.266,2.721,0.025309,0.014398,0.2824,0.292,0.612,0.718,0.799,0.789,1.039,1,0,0.183,11,2,4,46
SHP_00133,2023-09-20,SUP_026,CUS_129,SUP_026->PRT_042->PRT_043->PRT_045->PRT_046->WH_074->CUS_129,7,18172.42,35,39,4,1,935,136605.19,2,Pharmaceuticals,0.8,0.85,0.9,3,3,0.639,2.407,2.808,0.023279,0.015105,0.1928,0.602,0.56,0.99,0.969,0.773,0.67,0,0,0.001,9,2,3,38
SHP_00134,2023-04-02,SUP_035,CUS_089,SUP_035->PRT_046->WH_059->CUS_089,4,6003.23,11,11,0,0,226,8550.34,1,Textiles,0.2,0.1,0.3,0,0,0.7801,0.787,0.874,0.007989,0.008303,0.1928,0.792,0.733,0.962,0.753,0.946,0.337,0,0,0.304,4,6,2,13
SHP_00135,2023-04-06,SUP_028,CUS_123,SUP_028->PRT_042->PRT_044->PRT_047->WH_061->CUS_123,6,12333.75,25,29,4,1,1509,219102.5,1,Food,0.6,0.9,0.7,2,2,0.7232,1.857,2.055,0.01742,0.019635,0.2824,0.469,0.452,0.718,0.799,0.789,0.421,0,0,0.329,4,3,2,14
SHP_00136,2024-05-10,SUP_015,CUS_089,SUP_015->PRT_054->PRT_042->PRT_043->PRT_045->WH_059->CUS_089,7,22169.43,41,46,5,1,1603,34993.43,2,Food,0.6,0.9,0.7,3,4,0.5194,2.104,2.542,0.021144,0.015106,0.2867,0.275,0.437,0.713,0.718,0.659,0.544,0,0,0.154,5,4,2,19
SHP_00137,2023-05-12,SUP_031,CUS_108,SUP_031->PRT_042->PRT_049->PRT_044->PRT_047->WH_060->CUS_108,7,13601.99,27,32,5,1,950,202801.65,2,Chemicals,0.5,0.6,0.8,3,3,0.4786,2.822,2.662,0.015644,0.018311,0.2697,0.761,0.452,0.784,0.8,0.68,0.286,0,0,0.141,5,4,2,19
SHP_00138,2023-03-27,SUP_016,CUS_128,SUP_016->PRT_050->PRT_045->PRT_046->WH_066->CUS_128,6,21203.84,40,45,5,1,2582,612785.98,2,Machinery,0.4,0.1,0.5,2,2,0.6715,1.801,2.225,0.020396,0.014143,0.1928,0.379,0.401,0.99,0.84,0.943,0.446,0,0,0.332,3,0,1,13
SHP_00139,2022-08-29,SUP_017,CUS_108,SUP_017->PRT_051->PRT_044->WH_060->CUS_108,5,10357.63,18,18,0,0,1606,224613.36,3,Food,0.6,0.9,0.7,1,1,0.7457,1.088,1.641,0.014803,0.017005,0.4582,0.085,0.452,0.542,0.773,0.873,0.443,0,0,0.097,8,0,3,35
SHP_00140,2022-11-24,SUP_020,CUS_104,SUP_020->PRT_040->PRT_044->PRT_047->WH_060->CUS_104,6,11466.4,23,28,5,1,283,53555.43,1,Machinery,0.4,0.1,0.5,2,2,0.624,1.821,1.842,0.018049,0.018835,0.2419,0.372,0.668,0.99,0.984,0.837,1.048,1,0,0.335,11,3,4,47
SHP_00141,2022-06-04,SUP_007,CUS_126,SUP_007->PRT_040->PRT_043->WH_070->CUS_126,5,5270.79,12,12,0,0,448,75140.65,2,Chemicals,0.5,0.6,0.8,1,1,0.8101,1.12,1.412,0.015512,0.012458,0.2419,0.111,0.329,0.836,0.861,0.911,0.474,0,0,0.013,6,5,2,22
SHP_00142,2023-12-12,SUP_023,CUS_089,SUP_023->PRT_052->PRT_045->PRT_046->WH_057->CUS_089,6,11341.17,24,29,5,1,124,14618.07,1,Textiles,0.2,0.1,0.3,2,2,0.7379,1.768,2.295,0.01881,0.011586,0.2142,0.471,0.562,0.82,0.876,0.755,1.098,1,0,0.223,12,1,4,50
SHP_00143,2022-03-07,SUP_012,CUS_100,SUP_012->PRT_053->PRT_044->WH_060->CUS_100,5,8536.18,14,19,5,1,1496,405054.75,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.7873,1.127,1.435,0.014525,0.016759,0.1682,0.846,0.636,0.97,0.807,0.639,0.418,0,0,0.268,3,0,1,10
SHP_00144,2022-12-05,SUP_024,CUS_127,SUP_024->PRT_052->PRT_045->PRT_046->WH_066->CUS_127,6,18179.97,36,42,6,1,1833,133179.91,2,Raw Materials,0.1,0.05,0.2,2,2,0.5711,1.771,2.166,0.017181,0.01251,0.2142,0.632,0.562,0.878,0.847,0.805,0.928,1,0,0.156,12,0,4,49
SHP_00145,2022-03-05,SUP_025,CUS_099,SUP_025->PRT_054->PRT_042->PRT_044->WH_061->CUS_099,6,13051.78,25,29,4,1,1321,303565.02,3,Chemicals,0.5,0.6,0.8,2,2,0.7368,1.943,2.096,0.018566,0.019855,0.201,0.186,0.452,0.99,0.702,0.726,0.495,0,0,0.197,3,5,1,9
SHP_00146,2023-02-03,SUP_025,CUS_111,SUP_025->PRT_041->PRT_042->PRT_043->WH_063->CUS_111,6,10216.62,19,23,4,1,425,138464.41,1,Electronics,0.7,0.3,0.6,2,4,0.6824,1.522,2.08,0.017584,0.014198,0.1817,0.308,0.611,0.99,0.702,0.726,0.465,0,1,0.274,2,4,1,5
SHP_00147,2023-01-25,SUP_037,CUS_087,SUP_037->PRT_045->PRT_046->WH_057->CUS_087,5,11516.33,31,31,0,0,1751,30341.24,1,Raw Materials,0.1,0.05,0.2,1,2,0.7685,1.406,1.556,0.021215,0.011662,0.1928,0.341,0.859,0.905,0.688,0.645,0.269,0,0,0.313,1,2,1,4
SHP_00148,2022-12-27,SUP_000,CUS_096,SUP_000->PRT_040->PRT_045->PRT_046->WH_056->CUS_096,6,15643.9,31,40,9,1,809,22367.6,2,Food,0.6,0.9,0.7,2,2,0.6713,1.957,2.281,0.024429,0.013068,0.3134,0.682,0.562,0.687,0.832,0.754,0.958,1,1,0.291,12,1,4,52
SHP_00149,2024-05-23,SUP_023,CUS_108,SUP_023->PRT_040->PRT_044->PRT_047->WH_060->CUS_108,6,11870.97,25,31,6,1,395,115357.85,2,Pharmaceuticals,0.8,0.85,0.9,2,2,0.5999,2.017,1.907,0.018049,0.018319,0.2419,0.29,0.73,0.82,0.876,0.755,0.536,0,0,0.038,5,3,2,21
SHP_00150,2024-02-05,SUP_033,CUS_122,SUP_033->PRT_047->PRT_044->WH_062->CUS_122,5,1246.34,8,8,0,0,1532,243259.13,2,Chemicals,0.5,0.6,0.8,1,1,0.7412,1.46,1.772,0.012995,0.0181,0.136,0.665,1.0,0.864,0.821,0.855,0.445,0,1,0.229,2,0,1,6
SHP_00151,2022-08-13,SUP_029,CUS_110,SUP_029->PRT_042->PRT_043->WH_070->CUS_110,5,7734.24,11,11,0,0,380,57452.17,2,Food,0.6,0.9,0.7,1,1,0.7211,0.975,1.443,0.015054,0.013813,0.1817,0.51,0.437,0.937,0.785,0.724,0.54,0,0,0.132,8,5,3,32
SHP_00152,2023-05-13,SUP_026,CUS_107,SUP_026->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_107,7,13873.82,30,37,7,1,1944,841651.68,2,Electronics,0.7,0.3,0.6,3,3,0.6106,2.33,2.642,0.016347,0.019797,0.201,0.409,0.662,0.99,0.969,0.773,0.443,0,0,0.235,5,5,2,19
SHP_00153,2022-12-11,SUP_023,CUS_105,SUP_023->PRT_040->PRT_044->PRT_047->WH_060->CUS_105,6,11716.06,25,32,7,1,2753,1063724.84,1,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6446,2.038,1.754,0.018049,0.018319,0.2419,0.33,0.633,0.82,0.876,0.755,0.896,1,0,0.15,12,6,4,49
SHP_00154,2024-05-10,SUP_009,CUS_105,SUP_009->PRT_054->PRT_042->PRT_044->WH_060->CUS_105,6,13087.16,25,31,6,1,2565,225004.57,1,Raw Materials,0.1,0.05,0.2,2,2,0.716,1.617,1.757,0.018814,0.019571,0.2932,0.578,0.452,0.707,0.94,0.66,0.354,0,0,0.113,5,4,2,19
